DateTime,min,avg,max,load
2024-05-23 14:00:00,22560.15,22798.8,23422.2,899.574
2024-05-23 15:00:00,22535.85,22785.45,23493.6,899.574
2024-05-23 16:00:00,21502.8,21941.25,22750.95,899.574
2024-05-23 17:00:00,2065.8,2277.9,2920.5,8.484
2024-05-23 18:00:00,1709.85,1880.3999999999999,2502.3,8.484
2024-05-23 19:00:00,1807.5,1977.6,2532.15,8.484
2024-05-23 20:00:00,1842.15,2025.3,2585.7,8.484
2024-05-23 21:00:00,1947.0,2148.45,2746.05,8.484
2024-05-23 22:00:00,1904.4,2039.1,2529.0,8.484
2024-05-23 23:00:00,1755.75,1881.45,2365.65,8.484
2024-05-24 00:00:00,1696.05,1793.85,2135.55,0.0
2024-05-24 01:00:00,1441.8,1498.2,1721.7,8.484
2024-05-24 02:00:00,1390.95,1444.2,1632.0,8.484
2024-05-24 03:00:00,1399.35,1428.15,1532.25,8.484
2024-05-24 04:00:00,1359.15,1394.25,1513.95,8.484
2024-05-24 05:00:00,1422.9,1455.0,1553.1,8.484
2024-05-24 06:00:00,1415.85,1490.85,1721.1,8.484
2024-05-24 07:00:00,11466.3,11914.95,12804.3,8.484
2024-05-24 08:00:00,20860.05,21097.05,21756.6,8.484
2024-05-24 09:00:00,21179.25,21417.6,22029.9,899.574
2024-05-24 10:00:00,21730.5,21988.5,22602.15,899.574
2024-05-24 11:00:00,22037.1,22291.2,22919.85,899.574
2024-05-24 12:00:00,20201.85,20493.75,21209.1,899.574
2024-05-24 13:00:00,19426.35,19690.5,20376.45,899.574
2024-05-24 14:00:00,21203.4,21424.2,22006.05,899.574
2024-05-24 15:00:00,22320.0,22560.15,23133.3,899.574
2024-05-24 16:00:00,20226.45,20523.6,21199.35,899.574
2024-05-24 17:00:00,4868.7,5185.95,5983.65,8.484
2024-05-24 18:00:00,1676.55,1822.2,2312.1,8.484
2024-05-24 19:00:00,1774.5,1916.55,2368.2,8.484
2024-05-24 20:00:00,1762.05,1945.5,2525.7,8.484
2024-05-24 21:00:00,1779.0,1955.55,2545.95,8.484
2024-05-24 22:00:00,1897.5,2039.25,2563.65,8.484
2024-05-24 23:00:00,1623.75,1754.1,2207.7,8.484
2024-05-25 00:00:00,1552.95,1649.4,1987.2,0.0
2024-05-25 01:00:00,1546.65,1614.15,1881.0,8.484
2024-05-25 02:00:00,1372.65,1422.75,1590.6,8.484
2024-05-25 03:00:00,1409.85,1462.05,1672.95,8.484
2024-05-25 04:00:00,1341.45,1380.75,1525.05,8.484
2024-05-25 05:00:00,1391.25,1420.65,1530.9,8.484
2024-05-25 06:00:00,1352.85,1393.95,1556.4,8.484
2024-05-25 07:00:00,1326.45,1390.2,1634.4,8.484
2024-05-25 08:00:00,1375.95,1518.45,2058.15,8.484
2024-05-25 09:00:00,1482.6,1608.75,2090.85,899.574
2024-05-25 10:00:00,1634.25,1772.4,2245.95,899.574
2024-05-25 11:00:00,1472.25,1608.3,2050.5,899.574
2024-05-25 12:00:00,1399.8,1573.95,2105.1,899.574
2024-05-25 13:00:00,1401.6,1572.3,2107.2,899.574
2024-05-25 14:00:00,1281.3,1458.0,2029.2,899.574
2024-05-25 15:00:00,1282.2,1439.85,1986.9,899.574
2024-05-25 16:00:00,1434.75,1549.05,2008.65,899.574
2024-05-25 17:00:00,1460.1,1581.45,2032.8,8.484
2024-05-25 18:00:00,1470.75,1603.35,2083.95,8.484
2024-05-25 19:00:00,1650.75,1809.45,2316.45,8.484
2024-05-25 20:00:00,1594.5,1754.7,2313.3,8.484
2024-05-25 21:00:00,1627.35,1821.45,2468.4,8.484
2024-05-25 22:00:00,1583.7,1730.25,2272.8,8.484
2024-05-25 23:00:00,1703.7,1834.35,2343.3,8.484
2024-05-26 00:00:00,1692.45,1796.4,2228.55,0.0
2024-05-26 01:00:00,1436.25,1519.5,1879.35,8.484
2024-05-26 02:00:00,1364.55,1449.3,1763.55,8.484
2024-05-26 03:00:00,1373.85,1423.35,1617.9,8.484
2024-05-26 04:00:00,1393.8,1436.85,1580.1,8.484
2024-05-26 05:00:00,1370.1,1416.0,1570.65,8.484
2024-05-26 06:00:00,1416.45,1457.85,1620.15,8.484
2024-05-26 07:00:00,1287.9,1381.95,1729.95,8.484
2024-05-26 08:00:00,1286.1,1381.05,1776.3,8.484
2024-05-26 09:00:00,1257.45,1327.95,1614.6,899.574
2024-05-26 10:00:00,1257.6,1314.75,1549.2,899.574
2024-05-26 11:00:00,1251.15,1376.1,1835.7,899.574
2024-05-26 12:00:00,1484.1,1652.55,2235.9,899.574
2024-05-26 13:00:00,1416.3,1617.75,2220.0,899.574
2024-05-26 14:00:00,1345.35,1541.7,2120.85,899.574
2024-05-26 15:00:00,1370.4,1545.6,2155.35,899.574
2024-05-26 16:00:00,1323.3,1463.25,1965.6000000000001,899.574
2024-05-26 17:00:00,1294.5,1439.85,1954.2,8.484
2024-05-26 18:00:00,1462.95,1625.7,2153.55,8.484
2024-05-26 19:00:00,1761.3,1946.55,2571.9,8.484
2024-05-26 20:00:00,1817.7,2018.25,2679.0,8.484
2024-05-26 21:00:00,1785.15,1979.1,2623.5,8.484
2024-05-26 22:00:00,1632.3,1789.35,2355.3,8.484
2024-05-26 23:00:00,1685.4,1851.75,2422.05,8.484
2024-05-27 00:00:00,1602.15,1725.9,2181.0,0.0
2024-05-27 01:00:00,1667.25,1732.5,1963.35,8.484
2024-05-27 02:00:00,1617.75,1653.0,1790.7,8.484
2024-05-27 03:00:00,1622.25,1651.2,1762.65,8.484
2024-05-27 04:00:00,1559.7,1584.9,1683.6,8.484
2024-05-27 05:00:00,1486.2,1538.7,1733.7,8.484
2024-05-27 06:00:00,1652.85,1714.5,1968.9,8.484
2024-05-27 07:00:00,19816.2,20207.4,21168.3,8.484
2024-05-27 08:00:00,22189.35,22438.2,23062.8,8.484
2024-05-27 09:00:00,22113.45,22371.45,22957.35,899.574
2024-05-27 10:00:00,21896.1,22287.15,23055.75,899.574
2024-05-27 11:00:00,21782.1,22129.8,22810.05,899.574
2024-05-27 12:00:00,21369.15,21799.8,22540.05,899.574
2024-05-27 13:00:00,20851.95,21254.85,21984.3,899.574
2024-05-27 14:00:00,21769.05,22100.7,22744.95,899.574
2024-05-27 15:00:00,21973.35,22209.6,22796.1,899.574
2024-05-27 16:00:00,15769.35,16167.9,17032.5,899.574
2024-05-27 17:00:00,1903.95,2128.05,2773.65,8.484
2024-05-27 18:00:00,1644.15,1835.55,2385.75,8.484
2024-05-27 19:00:00,1821.45,1996.65,2575.5,8.484
2024-05-27 20:00:00,1950.3,2157.6,2841.75,8.484
2024-05-27 21:00:00,1948.8,2129.7,2653.05,8.484
2024-05-27 22:00:00,1832.85,1999.05,2526.0,8.484
2024-05-27 23:00:00,1802.7,1957.5,2505.15,8.484
2024-05-28 00:00:00,1746.45,1832.7,2177.7,0.0
2024-05-28 01:00:00,1603.2,1692.9,2024.25,8.484
2024-05-28 02:00:00,1582.2,1619.85,1760.55,8.484
2024-05-28 03:00:00,1505.55,1539.45,1645.95,8.484
2024-05-28 04:00:00,1488.9,1518.75,1611.0,8.484
2024-05-28 05:00:00,1470.0,1518.15,1650.0,8.484
2024-05-28 06:00:00,1468.2,1518.9,1668.9,8.484
2024-05-28 07:00:00,14675.55,15038.55,15887.4,8.484
2024-05-28 08:00:00,20858.55,21084.0,21659.4,8.484
2024-05-28 09:00:00,21550.95,21769.5,22316.85,899.574
2024-05-28 10:00:00,22172.85,22482.9,23188.35,899.574
2024-05-28 11:00:00,21947.1,22215.3,22896.15,899.574
2024-05-28 12:00:00,21693.0,22002.9,22716.6,899.574
2024-05-28 13:00:00,22322.85,22615.5,23286.45,899.574
2024-05-28 14:00:00,23179.5,23436.75,24076.8,899.574
2024-05-28 15:00:00,23091.0,23394.15,24084.0,899.574
2024-05-28 16:00:00,20376.0,20702.4,21481.65,899.574
2024-05-28 17:00:00,1908.3,2149.8,2833.2,8.484
2024-05-28 18:00:00,1744.35,1924.2,2467.35,8.484
2024-05-28 19:00:00,1821.6,2035.2,2679.15,8.484
2024-05-28 20:00:00,1889.4,2085.9,2693.55,8.484
2024-05-28 21:00:00,1940.1,2144.25,2738.85,8.484
2024-05-28 22:00:00,1755.0,1912.5,2441.85,8.484
2024-05-28 23:00:00,1767.3,1911.3,2408.85,8.484
2024-05-29 00:00:00,1683.15,1782.3,2162.7,0.0
2024-05-29 01:00:00,1658.7,1742.1,2076.15,8.484
2024-05-29 02:00:00,1465.8,1504.05,1652.7,8.484
2024-05-29 03:00:00,1351.65,1404.45,1618.35,8.484
2024-05-29 04:00:00,1380.75,1428.3,1586.7,8.484
2024-05-29 05:00:00,1346.85,1378.2,1495.05,8.484
2024-05-29 06:00:00,1455.15,1510.65,1741.65,8.484
2024-05-29 07:00:00,10765.35,11146.2,11863.8,8.484
2024-05-29 08:00:00,21169.35,21423.0,22054.8,8.484
2024-05-29 09:00:00,21574.65,21791.4,22345.95,899.574
2024-05-29 10:00:00,20808.45,21129.9,21814.35,899.574
2024-05-29 11:00:00,19944.6,20232.6,20807.25,899.574
2024-05-29 12:00:00,19521.15,19872.15,20591.4,899.574
2024-05-29 13:00:00,20647.2,21042.15,21717.9,899.574
2024-05-29 14:00:00,21188.7,21601.05,22306.95,899.574
2024-05-29 15:00:00,20691.45,21017.7,21655.65,899.574
2024-05-29 16:00:00,17034.9,17546.55,18363.45,899.574
2024-05-29 17:00:00,1864.2,2091.3,2776.05,8.484
2024-05-29 18:00:00,1691.7,1900.35,2485.8,8.484
2024-05-29 19:00:00,1870.65,2065.65,2635.35,8.484
2024-05-29 20:00:00,1888.5,2096.4,2767.8,8.484
2024-05-29 21:00:00,1943.1,2138.25,2806.2,8.484
2024-05-29 22:00:00,1753.05,1924.2,2500.65,8.484
2024-05-29 23:00:00,1803.0,2004.15,2606.1,8.484
2024-05-30 00:00:00,1737.3,1840.5,2238.75,0.0
2024-05-30 01:00:00,1700.85,1799.85,2151.9,8.484
2024-05-30 02:00:00,1431.75,1502.55,1742.7,8.484
2024-05-30 03:00:00,1355.55,1406.7,1593.15,8.484
2024-05-30 04:00:00,1454.25,1491.9,1602.75,8.484
2024-05-30 05:00:00,1526.85,1560.45,1670.55,8.484
2024-05-30 06:00:00,1415.85,1461.15,1646.4,8.484
2024-05-30 07:00:00,11148.6,11445.6,12279.0,8.484
2024-05-30 08:00:00,21380.1,21601.5,22189.2,8.484
2024-05-30 09:00:00,21577.95,21789.15,22319.25,899.574
2024-05-30 10:00:00,20719.05,21083.7,21773.1,899.574
2024-05-30 11:00:00,20772.9,21175.35,21866.4,899.574
2024-05-30 12:00:00,20207.4,20621.55,21399.45,899.574
2024-05-30 13:00:00,20945.85,21361.5,22102.2,899.574
2024-05-30 14:00:00,21254.1,21667.05,22415.4,899.574
2024-05-30 15:00:00,21518.7,21921.3,22637.85,899.574
2024-05-30 16:00:00,20060.55,20577.3,21350.7,899.574
2024-05-30 17:00:00,2037.9,2276.85,2948.55,8.484
2024-05-30 18:00:00,1716.15,1930.65,2567.25,8.484
2024-05-30 19:00:00,1798.95,1996.65,2608.8,8.484
2024-05-30 20:00:00,1730.25,1917.6,2557.35,8.484
2024-05-30 21:00:00,1802.1,1968.3,2581.2,8.484
2024-05-30 22:00:00,1807.2,1994.1,2605.65,8.484
2024-05-30 23:00:00,1950.9,2107.8,2614.2,8.484
2024-05-31 00:00:00,1766.85,1909.5,2385.9,0.0
2024-05-31 01:00:00,1697.25,1786.8,2118.75,8.484
2024-05-31 02:00:00,1378.05,1454.1,1740.6,8.484
2024-05-31 03:00:00,1395.9,1449.3,1651.2,8.484
2024-05-31 04:00:00,1399.65,1448.7,1611.15,8.484
2024-05-31 05:00:00,1367.1,1416.0,1600.5,8.484
2024-05-31 06:00:00,1382.85,1440.6,1658.1,8.484
2024-05-31 07:00:00,13477.95,13853.25,14644.2,8.484
2024-05-31 08:00:00,21344.85,21607.35,22313.55,8.484
2024-05-31 09:00:00,21564.75,21802.8,22373.7,899.574
2024-05-31 10:00:00,21796.95,22210.2,22960.35,899.574
2024-05-31 11:00:00,22080.3,22355.85,23016.6,899.574
2024-05-31 12:00:00,21880.65,22218.75,22917.9,899.574
2024-05-31 13:00:00,21109.65,21473.7,22126.65,899.574
2024-05-31 14:00:00,21614.55,21950.7,22613.7,899.574
2024-05-31 15:00:00,22054.2,22348.5,23054.55,899.574
2024-05-31 16:00:00,21177.0,21565.35,22275.3,899.574
2024-05-31 17:00:00,2140.05,2523.3,3307.2,8.484
2024-05-31 18:00:00,1681.05,1832.25,2358.0,8.484
2024-05-31 19:00:00,1806.9,1967.25,2507.7,8.484
2024-05-31 20:00:00,1798.05,1992.15,2647.8,8.484
2024-05-31 21:00:00,1779.3,1971.15,2592.6,8.484
2024-05-31 22:00:00,1783.2,1919.55,2436.0,8.484
2024-05-31 23:00:00,1899.45,2043.75,2542.65,8.484
2024-06-01 00:00:00,1781.55,1888.35,2297.55,0.0
2024-06-01 01:00:00,1591.5,1698.45,2087.1,8.484
2024-06-01 02:00:00,1413.15,1468.65,1666.65,8.484
2024-06-01 03:00:00,1412.25,1460.55,1632.15,8.484
2024-06-01 04:00:00,1406.1,1433.1,1539.3,8.484
2024-06-01 05:00:00,1356.3,1386.3,1484.4,8.484
2024-06-01 06:00:00,1413.6,1452.6,1606.65,8.484
2024-06-01 07:00:00,1292.25,1362.75,1708.5,8.484
2024-06-01 08:00:00,1294.95,1406.4,1847.85,8.484
2024-06-01 09:00:00,1269.9,1382.25,1825.2,899.574
2024-06-01 10:00:00,1376.25,1522.05,2008.05,899.574
2024-06-01 11:00:00,1433.4,1571.1,2046.75,899.574
2024-06-01 12:00:00,1338.15,1492.5,2008.05,899.574
2024-06-01 13:00:00,1223.55,1405.05,1936.65,899.574
2024-06-01 14:00:00,1256.25,1422.9,2000.7,899.574
2024-06-01 15:00:00,1218.6,1338.75,1793.3999999999999,899.574
2024-06-01 16:00:00,1240.5,1394.55,1963.8,899.574
2024-06-01 17:00:00,1240.5,1378.35,1851.3,8.484
2024-06-01 18:00:00,1461.15,1575.9,2010.15,8.484
2024-06-01 19:00:00,1661.85,1799.85,2258.1,8.484
2024-06-01 20:00:00,1711.8,1873.95,2471.7,8.484
2024-06-01 21:00:00,1710.3,1863.6,2376.6,8.484
2024-06-01 22:00:00,1576.95,1695.9,2122.5,8.484
2024-06-01 23:00:00,1635.6,1738.95,2140.95,8.484
2024-06-02 00:00:00,1560.6,1646.55,1978.65,0.0
2024-06-02 01:00:00,1552.8,1616.25,1846.2,8.484
2024-06-02 02:00:00,1535.1,1602.45,1855.05,8.484
2024-06-02 03:00:00,1367.7,1412.55,1584.3,8.484
2024-06-02 04:00:00,1410.15,1450.8,1603.2,8.484
2024-06-02 05:00:00,1375.05,1403.1,1486.95,8.484
2024-06-02 06:00:00,1394.7,1428.9,1571.7,8.484
2024-06-02 07:00:00,1276.2,1365.0,1711.95,8.484
2024-06-02 08:00:00,1269.15,1313.85,1517.55,8.484
2024-06-02 09:00:00,1231.65,1264.95,1396.5,899.574
2024-06-02 10:00:00,1346.1,1404.9,1625.4,899.574
2024-06-02 11:00:00,1370.7,1473.9,1861.35,899.574
2024-06-02 12:00:00,1243.2,1362.45,1800.45,899.574
2024-06-02 13:00:00,1253.55,1426.5,1967.1,899.574
2024-06-02 14:00:00,1265.25,1393.35,1810.5,899.574
2024-06-02 15:00:00,1231.95,1368.15,1806.15,899.574
2024-06-02 16:00:00,1253.7,1372.05,1799.7,899.574
2024-06-02 17:00:00,1258.95,1370.85,1753.95,8.484
2024-06-02 18:00:00,1350.15,1454.25,1827.45,8.484
2024-06-02 19:00:00,1761.45,1897.95,2346.0,8.484
2024-06-02 20:00:00,1725.45,1896.9,2486.7,8.484
2024-06-02 21:00:00,1607.1,1776.15,2339.85,8.484
2024-06-02 22:00:00,1642.35,1780.8,2287.8,8.484
2024-06-02 23:00:00,1590.3,1704.15,2087.55,8.484
2024-06-03 00:00:00,1581.75,1668.45,2017.8,0.0
2024-06-03 01:00:00,1589.25,1653.45,1924.05,8.484
2024-06-03 02:00:00,1515.45,1564.5,1728.6,8.484
2024-06-03 03:00:00,1413.0,1449.9,1596.0,8.484
2024-06-03 04:00:00,1492.5,1525.35,1668.75,8.484
2024-06-03 05:00:00,1537.5,1564.5,1661.55,8.484
2024-06-03 06:00:00,1582.8,1612.5,1710.45,8.484
2024-06-03 07:00:00,1528.95,1568.85,1716.15,8.484
2024-06-03 08:00:00,1548.6,1587.9,1737.9,8.484
2024-06-03 09:00:00,1455.15,1537.35,1806.45,899.574
2024-06-03 10:00:00,1534.35,1597.5,1836.0,899.574
2024-06-03 11:00:00,1535.25,1657.2,2086.35,899.574
2024-06-03 12:00:00,1461.75,1660.65,2204.4,899.574
2024-06-03 13:00:00,1342.2,1515.15,2117.25,899.574
2024-06-03 14:00:00,1310.25,1461.45,1965.9,899.574
2024-06-03 15:00:00,1380.75,1548.0,2085.6,899.574
2024-06-03 16:00:00,1297.95,1471.8,2067.75,899.574
2024-06-03 17:00:00,1338.45,1525.05,2107.95,8.484
2024-06-03 18:00:00,1487.55,1619.4,2092.95,8.484
2024-06-03 19:00:00,1629.45,1794.3,2347.5,8.484
2024-06-03 20:00:00,1632.45,1814.1,2402.85,8.484
2024-06-03 21:00:00,1811.1,2007.45,2606.4,8.484
2024-06-03 22:00:00,1780.95,1945.05,2511.75,8.484
2024-06-03 23:00:00,1639.05,1777.8,2213.55,8.484
2024-06-04 00:00:00,1585.2,1731.45,2227.5,0.0
2024-06-04 01:00:00,1596.9,1691.4,2013.0,8.484
2024-06-04 02:00:00,1559.85,1607.85,1784.25,8.484
2024-06-04 03:00:00,1575.9,1616.85,1754.1,8.484
2024-06-04 04:00:00,1432.35,1459.35,1551.15,8.484
2024-06-04 05:00:00,1435.95,1481.55,1647.9,8.484
2024-06-04 06:00:00,1403.85,1494.9,1820.1,8.484
2024-06-04 07:00:00,14477.55,14874.3,15742.2,8.484
2024-06-04 08:00:00,20421.9,20702.55,21379.95,8.484
2024-06-04 09:00:00,20786.1,20955.75,21441.75,899.574
2024-06-04 10:00:00,21495.45,21749.25,22390.65,899.574
2024-06-04 11:00:00,21678.6,21949.5,22604.4,899.574
2024-06-04 12:00:00,21774.3,22052.25,22754.1,899.574
2024-06-04 13:00:00,21893.25,22157.25,22863.15,899.574
2024-06-04 14:00:00,22592.1,22839.3,23424.9,899.574
2024-06-04 15:00:00,21991.05,22293.15,22995.15,899.574
2024-06-04 16:00:00,17118.0,17516.25,18379.2,899.574
2024-06-04 17:00:00,1953.15,2173.2,2841.45,8.484
2024-06-04 18:00:00,1683.3,1905.75,2537.1,8.484
2024-06-04 19:00:00,1806.0,2001.9,2567.7,8.484
2024-06-04 20:00:00,1980.75,2175.45,2761.65,8.484
2024-06-04 21:00:00,2042.4,2225.1,2783.55,8.484
2024-06-04 22:00:00,1767.75,1940.85,2529.75,8.484
2024-06-04 23:00:00,1819.05,1956.15,2475.15,8.484
2024-06-05 00:00:00,1715.85,1799.85,2140.35,0.0
2024-06-05 01:00:00,1727.4,1782.6,1988.85,8.484
2024-06-05 02:00:00,1559.85,1616.25,1807.8,8.484
2024-06-05 03:00:00,1441.95,1476.75,1605.9,8.484
2024-06-05 04:00:00,1415.55,1452.3,1576.05,8.484
2024-06-05 05:00:00,1414.35,1458.9,1595.55,8.484
2024-06-05 06:00:00,1591.35,1642.8,1852.2,8.484
2024-06-05 07:00:00,11539.65,11904.0,12742.65,8.484
2024-06-05 08:00:00,21578.55,21802.2,22411.65,8.484
2024-06-05 09:00:00,21546.75,21745.35,22310.55,899.574
2024-06-05 10:00:00,21284.25,21565.5,22235.4,899.574
2024-06-05 11:00:00,21024.6,21482.25,22263.9,899.574
2024-06-05 12:00:00,21003.15,21461.7,22266.75,899.574
2024-06-05 13:00:00,21492.15,21838.35,22544.7,899.574
2024-06-05 14:00:00,21713.85,22079.4,22839.3,899.574
2024-06-05 15:00:00,22440.45,22733.85,23422.95,899.574
2024-06-05 16:00:00,21047.55,21434.55,22168.5,899.574
2024-06-05 17:00:00,3273.45,3673.35,4390.35,8.484
2024-06-05 18:00:00,1682.55,1864.65,2446.5,8.484
2024-06-05 19:00:00,1843.8,2027.7,2626.5,8.484
2024-06-05 20:00:00,1898.1,2073.0,2711.55,8.484
2024-06-05 21:00:00,1960.2,2177.4,2843.4,8.484
2024-06-05 22:00:00,1759.95,1921.8,2446.2,8.484
2024-06-05 23:00:00,1876.2,2027.3999999999999,2522.4,8.484
2024-06-06 00:00:00,1816.5,1933.65,2381.4,0.0
2024-06-06 01:00:00,1684.5,1775.7,2121.3,8.484
2024-06-06 02:00:00,1494.0,1546.65,1724.85,8.484
2024-06-06 03:00:00,1459.95,1507.95,1648.2,8.484
2024-06-06 04:00:00,1426.5,1459.05,1563.9,8.484
2024-06-06 05:00:00,1418.1,1451.25,1552.2,8.484
2024-06-06 06:00:00,1587.75,1660.8,1959.45,8.484
2024-06-06 07:00:00,13026.6,13392.9,14244.15,8.484
2024-06-06 08:00:00,21751.65,21985.95,22623.3,8.484
2024-06-06 09:00:00,21584.1,21813.45,22347.6,899.574
2024-06-06 10:00:00,21523.95,21850.05,22525.5,899.574
2024-06-06 11:00:00,21277.05,21714.9,22511.85,899.574
2024-06-06 12:00:00,20959.95,21396.15,22159.05,899.574
2024-06-06 13:00:00,22122.45,22404.9,23097.0,899.574
2024-06-06 14:00:00,22739.85,22984.95,23624.7,899.574
2024-06-06 15:00:00,22097.7,22363.2,22975.2,899.574
2024-06-06 16:00:00,14733.45,15266.7,16089.0,899.574
2024-06-06 17:00:00,1844.4,2095.5,2772.15,8.484
2024-06-06 18:00:00,1729.35,1907.1,2502.6,8.484
2024-06-06 19:00:00,1831.8,2020.05,2631.0,8.484
2024-06-06 20:00:00,1879.5,2073.9,2689.8,8.484
2024-06-06 21:00:00,1867.65,2076.6,2765.1,8.484
2024-06-06 22:00:00,1735.5,1887.9,2359.35,8.484
2024-06-06 23:00:00,1745.7,1863.0,2292.75,8.484
2024-06-07 00:00:00,1690.05,1821.15,2277.6,0.0
2024-06-07 01:00:00,1619.7,1696.95,2024.1,8.484
2024-06-07 02:00:00,1391.4,1455.9,1693.05,8.484
2024-06-07 03:00:00,1350.15,1410.9,1613.55,8.484
2024-06-07 04:00:00,1344.15,1380.9,1483.5,8.484
2024-06-07 05:00:00,1447.2,1478.7,1577.1,8.484
2024-06-07 06:00:00,1528.2,1584.0,1789.35,8.484
2024-06-07 07:00:00,13578.6,13999.95,14830.65,8.484
2024-06-07 08:00:00,19044.6,19266.0,19838.1,8.484
2024-06-07 09:00:00,19964.7,20208.9,20848.65,899.574
2024-06-07 10:00:00,20772.15,21063.15,21757.2,899.574
2024-06-07 11:00:00,20697.0,21022.8,21744.0,899.574
2024-06-07 12:00:00,19738.05,20045.4,20754.45,899.574
2024-06-07 13:00:00,21071.85,21388.2,22154.7,899.574
2024-06-07 14:00:00,15549.75,15799.8,16407.45,899.574
